,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,date
4148,ru2105                        ,5626,14106,427,4619.045,0,0.299774,2020-12-02
4149,ru2106                        ,28,802,21,15.716,0,0.292974,2020-12-02
4150,ru2107                        ,3,574,3,2.041,0,0.281838,2020-12-02
4151,ru2108                        ,3,216,1,2.115,0,0.291235,2020-12-02
4152,ru2109                        ,163,834,60,131.51,0,0.268883,2020-12-02
4153,ru2110                        ,1,117,0,1.692,0,0.222524,2020-12-02
4154,ru2101                        ,13405,33015,-983,4258.04,8,0.362896,2020-12-03
4155,ru2103                        ,174,1865,-44,98.065,0,0.299288,2020-12-03
4156,ru2104                        ,3,1249,2,2.094,0,0.302666,2020-12-03
4157,ru2105                        ,4230,14406,300,3729.079,0,0.305616,2020-12-03
4158,ru2106                        ,143,863,61,54.157,0,0.288335,2020-12-03
4159,ru2107                        ,92,604,30,49.158,0,0.289253,2020-12-03
4160,ru2108                        ,17,227,11,8.883,0,0.278826,2020-12-03
4161,ru2109                        ,195,892,58,125.613,0,0.275644,2020-12-03
4162,ru2110                        ,18,124,7,3.884,0,0.258662,2020-12-03
4163,ru2101                        ,28162,32102,-913,6380.515,2,0.331744,2020-12-04
4164,ru2103                        ,1239,2068,203,527.532,0,0.310313,2020-12-04
4165,ru2104                        ,203,1292,43,77.211,0,0.300328,2020-12-04
4166,ru2105                        ,10212,15229,823,7710.715,0,0.303934,2020-12-04
4167,ru2106                        ,249,898,35,96.701,0,0.296089,2020-12-04
4168,ru2107                        ,87,641,37,29.48,0,0.280326,2020-12-04
4169,ru2108                        ,37,246,19,21.755,0,0.289743,2020-12-04
4170,ru2109                        ,194,973,81,145.129,0,0.274216,2020-12-04
4171,ru2110                        ,23,139,15,7.178,0,0.263672,2020-12-04
4172,ru2101                        ,14236,32316,214,3488.576,0,0.327509,2020-12-07
4173,ru2103                        ,409,2114,46,297.877,0,0.291903,2020-12-07
4174,ru2104                        ,45,1319,27,9.594,0,0.299091,2020-12-07
4175,ru2105                        ,4825,15640,411,3713.142,0,0.304136,2020-12-07
4176,ru2106                        ,25,913,15,3.454,0,0.270408,2020-12-07
4177,ru2107                        ,57,667,26,9.493,0,0.262099,2020-12-07
4178,ru2108                        ,12,254,8,2.967,0,0.264969,2020-12-07
4179,ru2109                        ,104,1004,31,60.042,0,0.270604,2020-12-07
4180,ru2110                        ,9,148,9,2.581,0,0.262305,2020-12-07
4181,ru2101                        ,13389,31953,-363,2760.308,10,0.315791,2020-12-08
4182,ru2103                        ,557,2114,0,266.475,0,0.295024,2020-12-08
4183,ru2104                        ,82,1352,33,20.061,0,0.312954,2020-12-08
4184,ru2105                        ,4236,16031,391,3089.017,0,0.306928,2020-12-08
4185,ru2106                        ,59,948,35,10.753,0,0.265881,2020-12-08
4186,ru2107                        ,47,687,20,10.182,0,0.262963,2020-12-08
4187,ru2108                        ,51,267,13,12.857,0,0.253568,2020-12-08
4188,ru2109                        ,122,986,-18,110.552,0,0.269956,2020-12-08
4189,ru2110                        ,19,161,13,4.531,0,0.253927,2020-12-08
4190,ru2101                        ,19532,31709,-244,3692.85,0,0.305858,2020-12-09
4191,ru2103                        ,938,2229,115,421.094,0,0.290695,2020-12-09
4192,ru2104                        ,198,1454,102,45.537,0,0.326094,2020-12-09
4193,ru2105                        ,6573,17065,1034,4201.251,0,0.301614,2020-12-09
4194,ru2106                        ,107,963,15,28.971,0,0.292784,2020-12-09
4195,ru2107                        ,33,685,-2,26.508,0,0.289163,2020-12-09
4196,ru2108                        ,7,271,4,1.222,0,0.255657,2020-12-09
4197,ru2109                        ,272,941,-45,190.413,0,0.268696,2020-12-09
4198,ru2110                        ,5,163,2,0.978,0,0.261381,2020-12-09
4199,ru2101                        ,15340,30698,-1011,2869.027,74,0.313684,2020-12-10
4200,ru2103                        ,817,2246,17,279.887,0,0.294187,2020-12-10
4201,ru2104                        ,89,1524,70,23.133,0,0.311803,2020-12-10
4202,ru2105                        ,5049,18154,1089,3250.555,0,0.309194,2020-12-10
4203,ru2106                        ,12,972,9,7.136,0,0.284617,2020-12-10
4204,ru2107                        ,10,691,6,2.682,0,0.29852,2020-12-10
4205,ru2108                        ,16,282,11,6.908,0,0.27966,2020-12-10
4206,ru2109                        ,100,956,15,57.463,0,0.266035,2020-12-10
4207,ru2110                        ,2,165,2,0.39,0,0.257616,2020-12-10
4208,ru2101                        ,19199,30443,-255,4388.538,64,0.334194,2020-12-11
4209,ru2103                        ,1199,2343,97,534.418,0,0.28888,2020-12-11
4210,ru2104                        ,29,1537,13,8.513,0,0.320001,2020-12-11
4211,ru2105                        ,6136,18890,736,3941.016,0,0.307722,2020-12-11
4212,ru2106                        ,225,1074,102,88.399,0,0.298429,2020-12-11
4213,ru2107                        ,99,744,53,35.014,0,0.299336,2020-12-11
4214,ru2108                        ,50,314,32,33.962,0,0.285836,2020-12-11
4215,ru2109                        ,307,1106,150,209.2,0,0.271583,2020-12-11
4216,ru2110                        ,13,178,13,6.063,0,0.266627,2020-12-11
4217,ru2101                        ,13697,30113,-330,2746.892,0,0.363731,2020-12-14
4218,ru2103                        ,1232,2610,267,395.6,0,0.304103,2020-12-14
4219,ru2104                        ,119,1565,28,23.863,0,0.337338,2020-12-14
4220,ru2105                        ,5546,19122,232,3292.582,0,0.30029,2020-12-14
4221,ru2106                        ,174,1138,64,62.438,0,0.287275,2020-12-14
4222,ru2107                        ,89,778,34,32.327,0,0.3085,2020-12-14
4223,ru2108                        ,62,340,26,29.144,0,0.279693,2020-12-14
4224,ru2109                        ,160,1211,105,105.086,0,0.263303,2020-12-14
4225,ru2110                        ,35,196,18,9.363,0,0.25896,2020-12-14
4226,ru2101                        ,8517,29627,-486,1399.91,24,0.346572,2020-12-15
4227,ru2103                        ,724,2561,-49,248.189,0,0.326495,2020-12-15
4228,ru2104                        ,208,1592,27,44.727,0,0.310965,2020-12-15
4229,ru2105                        ,4555,19442,320,3146.589,0,0.310072,2020-12-15
4230,ru2106                        ,20,1142,4,2.354,0,0.264929,2020-12-15
4231,ru2107                        ,12,782,4,4.107,0,0.310027,2020-12-15
4232,ru2108                        ,14,347,7,2.067,0,0.252486,2020-12-15
4233,ru2109                        ,257,1237,26,101.853,0,0.253224,2020-12-15
4234,ru2110                        ,57,224,28,17.671,0,0.251541,2020-12-15
4235,ru2101                        ,16571,28458,-1169,2245.539,174,0.328372,2020-12-16
4236,ru2103                        ,939,2565,4,340.333,0,0.285835,2020-12-16
4237,ru2104                        ,25,1605,13,3.15,0,0.284409,2020-12-16
4238,ru2105                        ,4144,19801,359,2785.008,0,0.309869,2020-12-16
4239,ru2106                        ,46,1157,15,8.283,0,0.254445,2020-12-16
4240,ru2107                        ,100,816,34,19.951,0,0.259065,2020-12-16
4241,ru2108                        ,48,367,20,24.702,0,0.256122,2020-12-16
4242,ru2109                        ,142,1205,-32,80.826,0,0.258769,2020-12-16
4243,ru2110                        ,48,248,24,18.644,0,0.256164,2020-12-16
4244,ru2101                        ,10088,27462,-996,1684.177,40,0.310497,2020-12-17
4245,ru2103                        ,510,2596,31,221.29,0,0.28613,2020-12-17
4246,ru2104                        ,13,1610,5,2.45,0,0.35287,2020-12-17
4247,ru2105                        ,4100,20389,588,2713.949,0,0.306869,2020-12-17
4248,ru2106                        ,29,1163,6,9.88,0,0.32815,2020-12-17
4249,ru2107                        ,34,831,15,5.99,0,0.259408,2020-12-17
4250,ru2108                        ,13,377,10,1.603,0,0.243398,2020-12-17
4251,ru2109                        ,86,1198,-7,34.768,0,0.245246,2020-12-17
4252,ru2110                        ,16,257,9,3.88,0,0.241104,2020-12-17
4253,ru2101                        ,18303,26949,-513,4158.637,0,0.323564,2020-12-18
4254,ru2103                        ,772,2702,106,269.594,0,0.289868,2020-12-18
4255,ru2104                        ,26,1612,2,8.217,0,0.339963,2020-12-18
4256,ru2105                        ,7500,21358,969,5163.515,0,0.300199,2020-12-18
4257,ru2106                        ,62,1190,27,54.792,0,0.274726,2020-12-18
4258,ru2107                        ,50,853,22,8.732,0,0.254672,2020-12-18
4259,ru2108                        ,8,382,5,1.187,0,0.24575,2020-12-18
4260,ru2109                        ,105,1212,14,46.378,0,0.264016,2020-12-18
4261,ru2110                        ,14,265,8,3.659,0,0.246984,2020-12-18
4262,ru2101                        ,18732,26720,-229,3537.045,3,0.399443,2020-12-21
4263,ru2103                        ,808,2842,140,356.844,0,0.302237,2020-12-21
4264,ru2104                        ,92,1565,-47,32.101,0,0.335931,2020-12-21
4265,ru2105                        ,7257,21478,120,5167.374,0,0.308926,2020-12-21
4266,ru2106                        ,7,1191,1,2.487,0,0.315437,2020-12-21
4267,ru2107                        ,17,859,6,3.73,0,0.266347,2020-12-21
4268,ru2108                        ,7,387,5,0.877,0,0.244248,2020-12-21
4269,ru2109                        ,129,1212,0,84.66,0,0.256905,2020-12-21
4270,ru2110                        ,11,273,8,2.02,0,0.2399,2020-12-21
4271,ru2101                        ,17718,25295,-1425,2483.165,103,0.406309,2020-12-22
4272,ru2103                        ,746,2890,48,391.183,1,0.307894,2020-12-22
4273,ru2104                        ,125,1630,65,31.096,0,0.348103,2020-12-22
4274,ru2105                        ,10748,22509,1031,7500.303,0,0.319284,2020-12-22
4275,ru2106                        ,183,1241,50,60.117,0,0.285355,2020-12-22
4276,ru2107                        ,192,927,68,79.933,0,0.286543,2020-12-22
4277,ru2108                        ,42,400,13,18.749,0,0.289815,2020-12-22
4278,ru2109                        ,57,1219,7,52.668,0,0.267765,2020-12-22
4279,ru2110                        ,16,278,5,3.874,0,0.232959,2020-12-22
4280,ru2101                        ,17450,24368,-927,3007.138,93,0.432007,2020-12-23
4281,ru2103                        ,970,3019,129,417.479,0,0.295965,2020-12-23
4282,ru2104                        ,42,1624,-6,12.225,0,0.294417,2020-12-23
4283,ru2105                        ,10582,23760,1251,6847.88,0,0.318926,2020-12-23
4284,ru2106                        ,222,1274,33,87.393,0,0.303123,2020-12-23
4285,ru2107                        ,149,965,38,78.794,0,0.281067,2020-12-23
4286,ru2108                        ,123,442,42,77.088,0,0.306936,2020-12-23
4287,ru2109                        ,422,1306,87,251.33,0,0.261532,2020-12-23
4288,ru2110                        ,59,286,8,35.858,0,0.296021,2020-12-23
4289,ru2101                        ,11154,24092,-276,991.539,212,0.374223,2020-12-24
4290,ru2103                        ,783,3105,86,165.481,0,0.331634,2020-12-24
4291,ru2104                        ,29,1631,7,8.271,0,0.352005,2020-12-24
4292,ru2105                        ,5652,24173,413,3554.518,0,0.315453,2020-12-24
4293,ru2106                        ,213,1305,31,51.319,0,0.282934,2020-12-24
4294,ru2107                        ,109,994,29,13.507,0,0.25813,2020-12-24
4295,ru2108                        ,33,454,12,7.341,0,0.252775,2020-12-24
4296,ru2109                        ,343,1370,64,107.808,0,0.248836,2020-12-24
4297,ru2110                        ,15,289,3,7.287,0,0.291375,2020-12-24
4298,ru2101                        ,12537,0,-24092,1071.82,3592,0.268475,2020-12-25
4299,ru2103                        ,1995,3242,137,573.825,0,0.279676,2020-12-25
4300,ru2104                        ,19,1636,5,4.222,0,0.348755,2020-12-25
4301,ru2105                        ,5082,24890,717,3275.934,0,0.317644,2020-12-25
4302,ru2106                        ,127,1259,-46,36.952,0,0.320671,2020-12-25
4303,ru2107                        ,109,943,-51,31.972,0,0.285544,2020-12-25
4304,ru2108                        ,13,450,-4,5.643,0,0.305531,2020-12-25
4305,ru2109                        ,190,1318,-52,136.999,0,0.25172,2020-12-25
4306,ru2110                        ,21,285,-4,9.659,0,0.286639,2020-12-25
4307,ru2103                        ,2693,3472,230,832.681,0,0.308964,2020-12-28
4308,ru2104                        ,114,1656,20,16.831,0,0.356372,2020-12-28
4309,ru2105                        ,8811,26166,1276,6018.595,0,0.312786,2020-12-28
4310,ru2106                        ,83,1242,-17,19.728,0,0.262145,2020-12-28
4311,ru2107                        ,48,929,-14,14.942,0,0.259357,2020-12-28
4312,ru2108                        ,6,448,-2,3.047,0,0.313464,2020-12-28
4313,ru2109                        ,763,1402,84,496.013,0,0.258461,2020-12-28
4314,ru2110                        ,33,290,5,8.245,0,0.249469,2020-12-28
4315,ru2103                        ,2266,3735,263,629.326,0,0.316536,2020-12-29
4316,ru2104                        ,75,1680,24,11.231,0,0.3333,2020-12-29
4317,ru2105                        ,7610,27209,1043,5014.243,0,0.323251,2020-12-29
4318,ru2106                        ,22,1241,-1,7.155,0,0.33988,2020-12-29
4319,ru2107                        ,19,935,6,3.09,0,0.270052,2020-12-29
4320,ru2108                        ,23,445,-3,7.682,0,0.274601,2020-12-29
4321,ru2109                        ,731,1405,3,474.317,0,0.267598,2020-12-29
4322,ru2110                        ,3,293,3,0.544,0,0.237942,2020-12-29
4323,ru2103                        ,1428,3825,90,351.607,0,0.323846,2020-12-30
4324,ru2104                        ,86,1711,31,14.905,0,0.38971,2020-12-30
4325,ru2105                        ,9207,28164,955,6358.643,0,0.317633,2020-12-30
4326,ru2106                        ,30,1242,1,7.954,0,0.350102,2020-12-30
4327,ru2107                        ,13,933,-2,2.825,0,0.299759,2020-12-30
4328,ru2108                        ,8,441,-4,2.567,0,0.273892,2020-12-30
4329,ru2109                        ,872,1674,269,640.553,0,0.2686,2020-12-30
4330,ru2110                        ,19,300,7,3.902,0,0.241897,2020-12-30
4331,ru2103                        ,2163,4152,327,613.678,0,0.32853,2020-12-31
4332,ru2104                        ,150,1770,59,36.925,0,0.382694,2020-12-31
4333,ru2105                        ,7677,28581,417,5330.936,0,0.322266,2020-12-31
4334,ru2106                        ,20,1248,6,4.8,0,0.320282,2020-12-31
4335,ru2107                        ,38,943,10,14.76,0,0.297215,2020-12-31
4336,ru2108                        ,36,447,6,8.938,0,0.278748,2020-12-31
4337,ru2109                        ,1509,1786,112,985.993,0,0.265699,2020-12-31
4338,ru2110                        ,14,309,9,4.624,0,0.255745,2020-12-31
4339,ru2103                        ,1397,4065,-87,380.936,0,0.309772,2021-01-04
4340,ru2104                        ,67,1768,-2,12.08,0,0.3477,2021-01-04
4341,ru2105                        ,5984,28679,98,3968.334,0,0.329924,2021-01-04
4342,ru2106                        ,25,1245,-3,9.022,0,0.352454,2021-01-04
4343,ru2107                        ,1,943,0,0.75,0,0.293955,2021-01-04
4344,ru2108                        ,0,447,0,0.0,0,0.293955,2021-01-04
4345,ru2109                        ,664,1800,14,302.583,0,0.263699,2021-01-04
4346,ru2110                        ,13,320,11,8.038,0,0.280331,2021-01-04
4347,ru2103                        ,1659,4068,3,448.296,0,0.327357,2021-01-05
4348,ru2104                        ,22,1764,-4,3.54,0,0.387002,2021-01-05
4349,ru2105                        ,8572,29053,374,5795.765,0,0.333204,2021-01-05
4350,ru2106                        ,29,1229,-16,6.955,0,0.275826,2021-01-05
4351,ru2107                        ,22,949,6,9.896,0,0.341273,2021-01-05
4352,ru2108                        ,7,446,-1,2.53,0,0.297247,2021-01-05
